name,author,link,rating,rating_count,review_count,pages_count,price,text_reviews,age,year
Machine learning in practice – from PyTorch model to Kubeflow in the cloud for BigData,Eugeny Shtoltc,https://www.litres.ru/book/eugeny-shtoltc/machine-learning-in-practice-from-pytorch-model-to-kubeflow-63595623/,4.0,1,0,130771,990.0,[],0,2020
From programmer to architects. Practical way,Eugeny Shtoltc,https://www.litres.ru/book/eugeny-shtoltc/from-programmer-to-architects-practical-way-56870818/,1.0,1,0,91063,990.0,[],16,2020
Python-интенсив. 50 быстрых упражнений,Реувен М. Лернер,https://www.litres.ru/book/reuven-m-lerner/python-intensiv-50-bystryh-uprazhneniy-70295242/,0.0,0,0,370,529.0,[],16,2020
"Машинное обучение для абсолютных новичков. Вводный курс, изложенный простым языком",Оливер Теобальд,https://www.litres.ru/book/oliver-teobald/mashinnoe-obuchenie-dlya-absolutnyh-novichkov-vvodnyy-kurs-70760362/,5.0,1,0,208,499.0,[],12,2021
Школа стартапов №1: Личный опыт,Константин Константинович Берлинский,https://www.litres.ru/book/konstantin-konstantinovich-berlinskiy/shkola-startapov-1-lichnyy-opyt-68050861/,4.67,3,0,78487,199.0,[],12,2022
Шаблоны проектирования веб-приложений,Паван Вора,https://www.litres.ru/book/pavan-vora/shablony-proektirovaniya-veb-prilozheniy-2548155/,5.0,1,0,736056,399.0,[],0,2009
Python и нейросети:Революционный подход к изучению программирования,Оксана М,https://www.litres.ru/book/oksana-m/python-i-neyroseti-revolucionnyy-podhod-k-izucheniu-programmirova-70574200/,0.0,0,0,35232,199.0,[],0,2024
Последнее доказательство существования Творца,Вячеслав Сейид,https://www.litres.ru/book/vyacheslav-seyid/poslednee-dokazatelstvo-suschestvovaniya-tvorca-70243198/,4.5,2,0,105552,199.0,[],12,2024
Основы статистической обработки педагогической информации,Денис Владимирович Соломатин,https://www.litres.ru/book/denis-vladimirovich/osnovy-statisticheskoy-obrabotki-pedagogicheskoy-info-57427114/,5.0,2,0,584329,990.0,[],16,2020
Информатика. 5–6 классы. Практикум по программированию в среде Scratch,А. Ю. Босова,https://www.litres.ru/book/anna-bosova/informatika-5-6-klassy-praktikum-po-programmirovaniu-v-srede-s-66644412/,4.2,5,0,146,550.0,[],6,2021
Машинное обучение. Погружение в технологию,Артем Демиденко,https://www.litres.ru/audiobook/artem-demidenko/mashinnoe-obuchenie-pogruzhenie-v-tehnologiu-69332869/,4.75,4,0,12643,199.0,[],12,2023
Практикум по анализу данных на языках Python и R,О. А. Баюк,https://www.litres.ru/book/m-o-camsonkin/praktikum-po-analizu-dannyh-na-yazykah-python-i-r-68343542/,0.0,0,0,101,350.0,[],0,2023
C# для начинающих,Никита Борисович Культин,https://www.litres.ru/book/nikita-borisovich-kultin/c-dlya-nachinauschih-70711267/,0.0,0,0,123698,249.0,[],0,2024
Язык программирования Go. Руководство 2016,Е. А. Крюков,https://www.litres.ru/book/e-a-krukov/yazyk-programmirovaniya-go-rukovodstvo-2016-22173736/,3.0,17,0,235,60.0,[],16,2016
Дежавю,Сергей Новиков,https://www.litres.ru/book/sergey-novikov-32583145/dezhavu-70569319/,5.0,1,0,4705,399.0,[],18,2024
"Программирование на С, С++",Станислава Солнечная,https://www.litres.ru/book/stanislava-solnechnaya-24227418/programmirovanie-na-s-s-57209743/,3.93,14,0,64434,690.0,[],16,2020
Продвинутые алгоритмы и структуры данных (pdf + epub),Марчелло Ла Рокка,https://www.litres.ru/book/marchello-la-rokka/prodvinutye-algoritmy-i-struktury-dannyh-pdf-epub-70415878/,0.0,0,0,848,699.0,[],16,2021
Нейросети. Генерация изображений,Джейд Картер,https://www.litres.ru/audiobook/dzheyd-karter/neyroseti-generaciya-izobrazheniy-69542293/,4.79,24,0,32504,490.0,[],12,2023
Проектное решение SAP. Учет результатов,Наталия Сергеевна Михеева,https://www.litres.ru/book/nataliya-sergeevna-miheeva/proektnoe-reshenie-sap-uchet-rezultatov-66072392/,5.0,2,0,57811,990.0,[],16,2021
1C. Изучение языка,Вера Манфазовна Баева,https://www.litres.ru/book/vera-manfazovna-baeva/1c-izuchenie-yazyka-63653096/,1.67,6,0,4199,990.0,[],12,2021
Информатика. Программирование на алгоритмическом языке КуМир,Л. А. Анеликова,https://www.litres.ru/book/ludmila-anelikova/informatika-programmirovanie-na-algoritmicheskom-yazyke-8342552/,4.5,4,0,49,100.0,[],0,2012
ScratchJr для самых юных программистов,Денис Владимирович Голиков,https://www.litres.ru/book/denis-vladimirovich-golikov/scratchjr-dlya-samyh-unyh-programmistov-66338102/,5.0,7,0,97,320.0,[],0,2020
"Саммари книги «Карьера в IT. Как найти работу, прокачать навыки и стать крутым разработчиком»",Коллектив авторов,https://www.litres.ru/book/raznoe-4340152/sammari-knigi-karera-v-it-kak-nayti-rabotu-prokachat-navyki-70096408/,4.0,1,0,49830,99.0,[],12,2023
Использование web-технологий при создании информационных систем,Л. А. Шилова,https://www.litres.ru/book/v-s-evstratov/ispolzovanie-web-tehnologiy-pri-sozdanii-informacionnyh-sist-61829087/,0.0,0,0,55,55.0,[],0,2020
Изучаем C#,Эндрю Стиллмен,https://www.litres.ru/book/dzhennifer-grin-2/izuchaem-c-8479459/,3.95,22,0,769,769.0,[],16,2021
Разработка веб-приложений с использованием Flask на языке Python,Мигель Гринберг,https://www.litres.ru/book/migel-grinberg/razrabotka-veb-prilozheniy-s-ispolzovaniem-flask-na-yazyke-22880162/,4.12,25,0,274,519.0,[],0,2014
Ассемблер для Raspberry Pi. Практическое руководство,Брюс Смит,https://www.litres.ru/book/brus-smit/assembler-dlya-raspberry-pi-prakticheskoe-rukovodstvo-68995285/,0.0,0,0,320,549.0,[],0,2021
Игры: дизайн и игровой опыт. Все об итеративной разработке игр,Коллин Маклин,https://www.litres.ru/audiobook/dzhon-sharp-32913136/igry-dizayn-i-igrovoy-opyt-vse-ob-iterativnoy-razrabo-70325947/,4.33,9,0,28427,579.0,[],12,2016
Android 2. Программирование приложений для планшетных компьютеров и смартфонов,Рето Майер,https://www.litres.ru/book/reto-mayer/android-2-programmirovanie-prilozheniy-dlya-planshetnyh-kompute-2553895/,5.0,2,0,671,359.0,[],0,2011
Java. Методы программирования,Валерий Романчик,https://www.litres.ru/book/valeriy-romanchik/java-metody-programmirovaniya-21636575/,4.25,20,0,898,255.0,[],12,
"Краткое изложение книги «Геймдизайн. Как создать игру, в которую будут играть все». Автор оригинала – Джесси Шелл",Александра Журавлева,https://www.litres.ru/book/aleksandra-zhuravlev/kratkoe-izlozhenie-knigi-geymdizayn-kak-sozdat-igru-v-69446119/,5.0,1,0,282665,249.0,[],16,2023
Mobile 1С. Пример быстрой разработки мобильного приложения на платформе 1С:Предприятие 8.3. Мастер-класс (+epub),В. В. Рыбалка,https://www.litres.ru/book/v-v-rybalka/mobile-1s-primer-bystroy-razrabotki-mobilnogo-prilozheniya-na-40497871/,4.17,6,0,329,100.0,[],12,2014
Программирование в Delphi. Трюки и эффекты,Александр Чиртик,https://www.litres.ru/book/aleksandr-chirtik/programmirovanie-v-delphi-truki-i-effekty-432462/,5.0,2,0,537237,99.0,[],0,2010
Практика работы на языке Haskell,Роман Викторович Душкин,https://www.litres.ru/book/roman-viktorovich-dushkin/praktika-raboty-na-yazyke-haskell-7637766/,4.57,7,0,290,199.0,[],0,2010
Информатика. Подготовка к ЕГЭ в 2014 году. Диагностические работы,Я. Н. Зайдельман,https://www.litres.ru/book/m-a-roytberg/informatika-podgotovka-k-ege-v-2014-godu-diagnosticheskie-rab-6133094/,0.0,0,0,176,60.0,[],0,2014
Информатика. Подготовка к ГИА в 2014 году. Диагностические работы,Ю. С. Путимцева,https://www.litres.ru/book/a-p-savchenko/informatika-podgotovka-k-gia-v-2014-godu-diagnosticheskie-ra-6133067/,5.0,1,0,121,50.0,[],0,2014
Тестирование JavaScript,Лукас да Коста,https://www.litres.ru/book/lukas-da-kosta/testirovanie-javascript-68677386/,5.0,5,0,592,799.0,[],16,2021
"Как создать мобильное приложение и зарабатывать от 10000$ в месяц, если вы начинающий разработчик или вообще ничего в этом не понимаете",Александр Евгеньевич Попов,https://www.litres.ru/audiobook/aleksandr-evgenevich/kak-sozdat-mobilnoe-prilozhenie-i-zarabatyvat-ot-69542188/,5.0,3,0,7820,690.0,[],12,2023
Идеальная работа. Программирование без прикрас,Роберт Мартин,https://www.litres.ru/book/robert-s-martin/idealnaya-rabota-programmirovanie-bez-prikras-68073511/,4.86,7,0,20,499.0,[],16,2022
"Разработка программного обеспечения АСУ ТП на основе объектно-ориентированного подхода (теория, модели, методы)",Д. В. Мякишев,https://www.litres.ru/book/d-v-myakishev/razrabotka-programmnogo-obespecheniya-asu-tp-na-osnove-obekt-43703754/,0.0,0,0,13,870.0,[],0,2024
SQL: Руководство по изучению языка,Крис Фиайли,https://www.litres.ru/book/kris-fiayli/sql-rukovodstvo-po-izucheniu-yazyka-434235/,3.7,33,0,454,279.0,[],0,2004
Python. Создай свою первую игру с нуля! Самоучитель в примерах,Сет Кенлон,https://www.litres.ru/book/dzhess-veyhler/python-sozday-svou-pervuu-igru-s-nulya-samouchitel-v-primer-70509202/,5.0,1,0,162,419.0,[],16,
Всё об ИИ чат-боте ChatGPT,Артем Демиденко,https://www.litres.ru/audiobook/artem-demidenko/vse-ob-ii-chat-bote-chatgpt-69178660/,4.0,2,0,7269,199.0,[],12,2023
Облачные технологии. Практическое руководство по созданию инновационных приложений,Джейд Картер,https://www.litres.ru/audiobook/dzheyd-karter/oblachnye-tehnologii-prakticheskoe-rukovodstvo-po-sozdaniu-i-70311769/,5.0,9,0,29090,339.0,[],12,2024
"Assembler. Для DOS, Windows и Unix",Сергей Зубков,https://www.litres.ru/book/sergey-zubkov-12506716/assembler-dlya-dos-windows-i-unix-27067469/,4.0,17,0,640,599.0,[],0,2017
Python для юных программистов,Денис Владимирович Голиков,https://www.litres.ru/book/denis-vladimirovich-golikov/python-dlya-unyh-programmistov-68999056/,3.0,2,0,161,349.0,[],12,2022
